"","unenriched1","unenriched2","unenriched3","vk1","vk2","vk3"
"86769",11.9037490693274,12.929856332965,14.3734514739499,0,0,0
"202956",13.2263878548083,14.8693347829097,18.4801518950784,20.266569642187,19.8507569804293,21.2203195654669
"209005",25.7914563168761,22.6272485826887,27.3780028075236,9.69270722017637,18.7479371481832,0
"318873",15.2103460330295,18.101798866151,20.5335021056427,14.0984832293474,17.6451173159372,14.8542236958268
"374028",13.2263878548083,10.343885066372,12.3201012633856,0,0,0
"496339",21.8235399604336,23.273741399337,19.8490520354546,0,0,0
"507999",19.8395817822124,22.6272485826887,19.8490520354546,0,0,0
"645785",37.0338859934631,32.9711336490607,36.9603037901568,10.5738624220106,12.1310181547068,4.24406391309337
"678725",19.178262389472,17.4553060495027,18.4801518950784,3.52462080733686,12.1310181547068,12.7321917392801
"733338",0,0,0,21.1477248440212,14.336657819199,8.48812782618675
"900503",33.7272890297611,20.0412773160957,13.6890014037618,30.8404320641975,7.71973882572251,7.4271118479134
"996140",11.9037490693274,11.6368706996685,12.3201012633856,9.69270722017637,13.2338379869529,0
"1385693",17.1943042112507,9.05089943307549,8.21340084225707,19.3854144403527,1.10281983224607,1.06101597827334
"1488186",7.93583271288495,6.46492816648249,3.42225035094045,7.04924161467372,0,0
"1654966",11.242429676587,12.2833635163167,13.0045513335737,15.8607936330159,3.30845949673822,6.36609586964006
"1800596",0,0,0,0,0,0
"1808422",43.6470799208672,51.0729325152117,59.5471561063637,9.69270722017637,0,0
"1809296",11.242429676587,10.343885066372,4.10670042112853,5.28693121100529,0,0
"1818671",15.2103460330295,12.929856332965,16.4268016845141,7.04924161467372,14.336657819199,4.24406391309337
"1822783",9.25847149836578,7.11142098313074,7.52895077206898,0.881155201834215,5.51409916123037,0
"1837890",7.27451332014454,8.40440661642724,10.2667510528213,7.93039681650794,0,0
"1958375",12.5650684620678,10.343885066372,10.9512011230094,6.16808641283951,13.2338379869529,0
"1963894",9.25847149836578,7.11142098313074,9.58230098263325,9.69270722017637,0,0
"1967039",23.8074981386549,21.9807557660405,32.1691532988402,22.0288800458554,17.6451173159372,11.6711757610068
"1997049",11.9037490693274,13.5763491496132,18.4801518950784,8.81155201834215,11.0281983224607,14.8542236958268
"2006932",11.242429676587,7.75791379977899,8.21340084225707,10.5738624220106,6.61691899347644,0
"2008440",65.4706198813009,75.6396595478451,80.7651082821945,2.64346560550265,1.10281983224607,0
"2010475",7.93583271288495,9.69739224972374,8.21340084225707,2.64346560550265,0,2.12203195654669
"2010944",10.5811102838466,7.75791379977899,8.21340084225707,11.4550176238448,6.61691899347644,0
"2011772",15.2103460330295,17.4553060495027,10.2667510528213,7.04924161467372,0,2.12203195654669
"2018232",11.242429676587,7.75791379977899,8.21340084225707,10.5738624220106,6.61691899347644,0
"2022201",29.0980532805782,29.7386695658195,42.4359043516615,24.672345651358,28.6733156383979,27.5864154351069
"2057470",24.4688175313953,20.0412773160957,23.9557524565831,7.93039681650794,19.8507569804293,0
"2058497",9.25847149836578,7.11142098313074,7.52895077206898,0.881155201834215,5.51409916123037,0
"2064818",12.5650684620678,3.87895689988949,2.73780028075236,7.93039681650794,0,1.06101597827334
"2078088",7.93583271288495,6.46492816648249,7.52895077206898,0,0,0
"2079775",7.93583271288495,7.75791379977899,2.05335021056427,4.40577600917108,0,0
"2105368",7.27451332014454,8.40440661642724,8.89785091244516,7.93039681650794,0,0
"2114380",0,0,0,29.0781216605291,50.7297122833194,13.7932077175535
"2120552",43.6470799208672,51.0729325152117,59.5471561063637,9.69270722017637,0,0
"2154348",6.61319392740413,6.46492816648249,7.52895077206898,0,0,0
